Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
PEES,NULLVALUE,Pediomelum esculentum (Pursh) Rydb.,large Indian breadroot,Fabaceae
PEES,PSES,Psoralea esculenta Pursh,NULLVALUE,Fabaceae
PSLA3,NULLVALUE,Psoralidium lanceolatum (Pursh) Rydb.,lemon scurfpea,Fabaceae
PSLA3,PSLA,Psoralea lanceolata Pursh,NULLVALUE,Fabaceae
PSLA3,PSLAS3,Psoralea lanceolata Pursh ssp. scabra (Nutt.) Piper,NULLVALUE,Fabaceae
PSLA3,PSLAP2,Psoralea lanceolata Pursh var. purshii (Vail) Piper,NULLVALUE,Fabaceae
PSLA3,PSLAS,Psoralea lanceolata Pursh var. stenophylla (Rydb.) Toft & S.L. Welsh,NULLVALUE,Fabaceae
PSLA3,PSLAS2,Psoralea lanceolata Pursh var. stenostachys (Rydb.) S.L. Welsh,NULLVALUE,Fabaceae
PSLA3,PSMI5,Psoralea micrantha A. Gray,NULLVALUE,Fabaceae
PSLA3,PSSC7,Psoralea scabra Nutt.,NULLVALUE,Fabaceae
PSLA3,PSST3,Psoralea stenostachys Rydb.,NULLVALUE,Fabaceae
PSLA3,PSLAS4,Psoralidium lanceolatum (Pursh) Rydb. var. stenophyllum (Rydb.) S.L. Welsh,NULLVALUE,Fabaceae
PSLA3,PSLAS5,Psoralidium lanceolatum (Pursh) Rydb. var. stenostachys (Rydb.) S.L. Welsh,NULLVALUE,Fabaceae
PSLA3,PSST4,Psoralidium stenophyllum (Rydb.) Rydb.,NULLVALUE,Fabaceae
PSORA2,NULLVALUE,Psoralidium Rydb.,scurfpea,Fabaceae
SECUR3,NULLVALUE,Securigera DC.,crownvetch,Fabaceae
SEVA4,NULLVALUE,Securigera varia (L.) Lassen,crownvetch,Fabaceae
SEVA4,COVA2,Coronilla varia L.,NULLVALUE,Fabaceae
THERM,NULLVALUE,Thermopsis R. Br.,goldenbanner,Fabaceae
THRH,NULLVALUE,Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson,prairie thermopsis,Fabaceae
THRH,THAR7,Thermopsis arenosa A. Nelson,NULLVALUE,Fabaceae
THRH,THRHA,Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson var. annulocarpa (A. Nelson) L.O. Williams,NULLVALUE,Fabaceae
THRH,THRHA2,Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson var. arenosa (A. Nelson) Larisey,NULLVALUE,Fabaceae
TRAU2,NULLVALUE,Trifolium aureum Pollich,golden clover,Fabaceae
TRAU2,TRAG,"Trifolium agrarium L., nom. utique rej.",NULLVALUE,Fabaceae
TRCA14,NULLVALUE,Trigonella caerulea (L.) Ser.,blue fenugreek,Fabaceae
TRHY,NULLVALUE,Trifolium hybridum L.,alsike clover,Fabaceae
TRHY,TREL12,Trifolium elegans Savi,NULLVALUE,Fabaceae
TRHY,TRHYE8,Trifolium hybridum L. ssp. elegans (Savi) Asch. & Graebn.,NULLVALUE,Fabaceae
TRHY,TRHYE,Trifolium hybridum L. var. elegans (Savi) Boiss.,NULLVALUE,Fabaceae
TRHY,TRHYP8,Trifolium hybridum L. var. pratense Rabenh.,NULLVALUE,Fabaceae
TRIFO,NULLVALUE,Trifolium L.,clover,Fabaceae
TRIGO,NULLVALUE,Trigonella L.,fenugreek,Fabaceae
TRPR2,NULLVALUE,Trifolium pratense L.,red clover,Fabaceae
TRPR2,TRPRF,Trifolium pratense L. var. frigidum auct. non Gaudin,NULLVALUE,Fabaceae
TRPR2,TRPRS,Trifolium pratense L. var. sativum (Mill.) Schreb.,NULLVALUE,Fabaceae
TRRE3,NULLVALUE,Trifolium repens L.,white clover,Fabaceae
TRRE3,TRREA,Trifolium repens L. var. atropurpureum hort.,NULLVALUE,Fabaceae
VIAM,NULLVALUE,Vicia americana Muhl. ex Willd.,American vetch,Fabaceae
VIAMA3,NULLVALUE,Vicia americana Muhl. ex Willd. ssp. americana,American vetch,Fabaceae
VIAMA3,VIAMO,Vicia americana Muhl. ex Willd. ssp. oregana (Nutt.) Abrams,NULLVALUE,Fabaceae
VIAMA3,VIAMA6,Vicia americana Muhl. ex Willd. var. americana,NULLVALUE,Fabaceae
VIAMA3,VIAMO2,Vicia americana Muhl. ex Willd. var. oregana (Nutt.) A. Nelson,NULLVALUE,Fabaceae
VIAMA3,VIAMT2,Vicia americana Muhl. ex Willd. var. truncata (Nutt.) W.H. Brewer,NULLVALUE,Fabaceae
VIAMA3,VIAMV2,Vicia americana Muhl. ex Willd. var. villosa (Kellogg) F.J. Herm.,NULLVALUE,Fabaceae
VIAMA3,VICA13,Vicia californica Greene,NULLVALUE,Fabaceae
VIAMA3,VICAM2,Vicia californica Greene var. madrensis Jeps.,NULLVALUE,Fabaceae
VIAMA3,VIOR2,Vicia oregana Nutt.,NULLVALUE,Fabaceae
VIAMA3,VISPT,Vicia sparsifolia Nutt. ex Torr. & A. Gray var. truncata (Nutt.) S. Watson,NULLVALUE,Fabaceae
VIAMM3,NULLVALUE,Vicia americana Muhl. ex Willd. ssp. minor (Hook.) C.R. Gunn,mat vetch,Fabaceae
VIAMM3,LALI4,Lathyrus linearis Nutt.,NULLVALUE,Fabaceae
VIAMM3,VIAMA2,Vicia americana Muhl. ex Willd. var. angustifolia Nees,NULLVALUE,Fabaceae
VIAMM3,VIAML8,Vicia americana Muhl. ex Willd. var. linearis (Nutt.) S. Watson,NULLVALUE,Fabaceae
VIAMM3,VIAMM,Vicia americana Muhl. ex Willd. var. minor Hook.,NULLVALUE,Fabaceae
VIAMM3,VILI3,Vicia linearis (Nutt.) Greene,NULLVALUE,Fabaceae
VIAMM3,VISP2,Vicia sparsifolia Nutt. ex Torr. & A. Gray,NULLVALUE,Fabaceae
VIAMM3,VITR10,Vicia trifida F.G. Dietr.,NULLVALUE,Fabaceae
VIAMM3,VITR11,Vicia trifida Rydb.,NULLVALUE,Fabaceae
VICIA,NULLVALUE,Vicia L.,vetch,Fabaceae
VICR,NULLVALUE,Vicia cracca L.,bird vetch,Fabaceae
VICRC,NULLVALUE,Vicia cracca L. ssp. cracca,bird vetch,Fabaceae
VICRC,VICRG,"Vicia cracca L. ssp. grossheimii (Ekutim.) Hashimov, nom. inval.",NULLVALUE,Fabaceae
VICRC,VISE6,Vicia semicincta Greene,NULLVALUE,Fabaceae
QUERC,NULLVALUE,Quercus L.,oak,Fagaceae
QUMA2,NULLVALUE,Quercus macrocarpa Michx.,bur oak,Fagaceae
QUMAM,NULLVALUE,Quercus macrocarpa Michx. var. macrocarpa,bur oak,Fagaceae
QUMAM,QUMAO,Quercus macrocarpa Michx. var. oliviformis (Michx. f.) A. Gray,NULLVALUE,Fagaceae
FISSI2,NULLVALUE,Fissidens Hedw.,fissidens moss,Fissidentaceae
COAU2,NULLVALUE,Corydalis aurea Willd.,scrambled eggs,Fumariaceae
COAU2,CAAU11,Capnoides aureum (Willd.) Kuntze,NULLVALUE,Fumariaceae
COAU2,COWA5,Corydalis washingtoniana Fedde,NULLVALUE,Fumariaceae
CORYD,NULLVALUE,Corydalis DC.,fumewort,Fumariaceae
COSE5,NULLVALUE,Corydalis sempervirens (L.) Pers.,rock harlequin,Fumariaceae
COSE5,CASE16,Capnoides sempervirens (L.) Borkh.,NULLVALUE,Fumariaceae
FUMAR,NULLVALUE,Fumaria L.,fumitory,Fumariaceae
FUOF,NULLVALUE,Fumaria officinalis L.,drug fumitory,Fumariaceae
FUOFO,NULLVALUE,Fumaria officinalis L. ssp. officinalis,drug fumitory,Fumariaceae
GEAF,NULLVALUE,Gentiana affinis Griseb.,pleated gentian,Gentianaceae
GEAF,DAAF,Dasystephana affinis (Griseb.) Rydb.,NULLVALUE,Gentianaceae
GEAF,DAIN4,Dasystephana interrupta (Greene) Rydb.,NULLVALUE,Gentianaceae
GEAF,GEAFB,Gentiana affinis Griseb. var. bigelovii (A. Gray) Kusnez.,NULLVALUE,Gentianaceae
GEAF,GEAFF,Gentiana affinis Griseb. var. forwoodii (A. Gray) Kusnez.,NULLVALUE,Gentianaceae
GEAF,GEAFM,Gentiana affinis Griseb. var. major A. Nelson & Kennedy,NULLVALUE,Gentianaceae
GEAF,GEAFO,Gentiana affinis Griseb. var. ovata A. Gray,NULLVALUE,Gentianaceae
GEAF,GEAFP,Gentiana affinis Griseb. var. parvidentata Kusnez.,NULLVALUE,Gentianaceae
GEAF,GEBI4,Gentiana bigelovii A. Gray,NULLVALUE,Gentianaceae
GEAF,GEFO,Gentiana forwoodii A. Gray,NULLVALUE,Gentianaceae
GEAF,GEIN2,Gentiana interrupta Greene,NULLVALUE,Gentianaceae
GEAF,GEOR4,Gentiana oregana Engelm. ex A. Gray,NULLVALUE,Gentianaceae
GEAF,GERU2,Gentiana rusbyi Greene,NULLVALUE,Gentianaceae
GEAF,PNAF,Pneumonanthe affinis (Griseb.) W.A. Weber,NULLVALUE,Gentianaceae
GEAF,PNBI,Pneumonanthe bigelovii (A. Gray) Greene,NULLVALUE,Gentianaceae
GEAM3,NULLVALUE,Gentianella amarella (L.) Börner,autumn dwarf gentian,Gentianaceae
GEAMA,NULLVALUE,Gentianella amarella (L.) Börner ssp. acuta (Michx.) J.M. Gillett,autumn dwarf gentian,Gentianaceae
GEAMA,AMAC5,Amarella acuta (Michx.) Raf.,NULLVALUE,Gentianaceae
GEAMA,AMPL,Amarella plebeja (Ledeb. ex Spreng.) Greene,NULLVALUE,Gentianaceae
GEAMA,AMPLH,Amarella plebeja (Ledeb. ex Spreng.) Greene var. holmii (Wettst.) Rydb.,NULLVALUE,Gentianaceae
GEAMA,AMST5,Amarella strictiflora (Rydb.) Greene,NULLVALUE,Gentianaceae
GEAMA,GEAC,Gentiana acuta Michx.,NULLVALUE,Gentianaceae
GEAMA,GEAM4,Gentiana amarella auct. non L. p.p.,NULLVALUE,Gentianaceae
GEAMA,GEAMA2,Gentiana amarella L. ssp. acuta (Michx.) Hultén,NULLVALUE,Gentianaceae
GEAMA,GEAMA4,Gentiana amarella L. var. acuta (Michx.) Herder,NULLVALUE,Gentianaceae
GEAMA,GEAMP2,Gentiana amarella L. var. plebeja (Ledeb. ex Spreng.) Hultén,NULLVALUE,Gentianaceae
GEAMA,GEAMS,Gentiana amarella L. var. stricta (Griseb.) S. Watson,NULLVALUE,Gentianaceae
GEAMA,GEPL4,Gentiana plebeja Ledeb. ex Spreng.,NULLVALUE,Gentianaceae
GEAMA,GEPLH,Gentiana plebeja Ledeb. ex Spreng. var. holmii Wettst.,NULLVALUE,Gentianaceae
GEAMA,GEST5,Gentiana strictiflora (Rydb.) A. Nelson,NULLVALUE,Gentianaceae
GEAMA,GEAC2,Gentianella acuta (Michx.) Hiitonen,NULLVALUE,Gentianaceae
GEAMA,GEAMA3,Gentianella amarella (L.) Börner var. acuta (Michx.) Herder,NULLVALUE,Gentianaceae
GEAMA,GEST10,Gentianella strictiflora (Rydb.) W.A. Weber,NULLVALUE,Gentianaceae
GECA,NULLVALUE,Gentiana calycosa Griseb.,Rainier pleated gentian,Gentianaceae
GECA,GECAO,Gentiana calycosa Griseb. var. obtusiloba (Rydb.) C.L. Hitchc.,NULLVALUE,Gentianaceae
GECA,GECAX,Gentiana calycosa Griseb. var. xantha A. Nelson,NULLVALUE,Gentianaceae
GECA,PNCA,Pneumonanthe calycosa (Griseb.) Greene,NULLVALUE,Gentianaceae
GEDE4,NULLVALUE,Gentianopsis detonsa (Rottb.) Ma,windmill fringed gentian,Gentianaceae
GEDED,NULLVALUE,Gentianopsis detonsa (Rottb.) Ma ssp. detonsa,windmill fringed gentian,Gentianaceae
GEDED,GEBA4,Gentiana barbata Froel.,NULLVALUE,Gentianaceae
GEDED,GEDE9,Gentiana detonsa Rottb.,NULLVALUE,Gentianaceae
GEDED,GEDEG,Gentiana detonsa Rottb. var. groenlandica Vict.,NULLVALUE,Gentianaceae
GEDED,GERI3,Gentiana richardsonii A.E. Porsild,NULLVALUE,Gentianaceae
GEDED,GEDE5,Gentianella detonsa (Rottb.) G. Don,NULLVALUE,Gentianaceae
GEDER,NULLVALUE,Gentianopsis detonsa (Rottb.) Ma ssp. raupii (A.E. Porsild) Á. Löve & D. Löve,Raup's fringedgentian,Gentianaceae
GEDER,GEDER2,Gentiana detonsa Rottb. var. raupii (A.E. Porsild) B. Boivin,NULLVALUE,Gentianaceae
GEDER,GERA7,Gentiana raupii A.E. Porsild,NULLVALUE,Gentianaceae
GEDER,GEDER3,Gentianella detonsa (Rottb.) G. Don ssp. raupii (A.E. Porsild) J.M. Gillett,NULLVALUE,Gentianaceae
GEDER,GERA5,Gentianopsis raupii (A.E. Porsild) Iltis,NULLVALUE,Gentianaceae
GEFR,NULLVALUE,Gentiana fremontii Torr.,moss gentian,Gentianaceae
GEFR,CHAQ,Chondrophylla aquatica auct. non (L.) W.A. Weber,NULLVALUE,Gentianaceae
GEFR,CHFR6,Chondrophylla fremontii (Torr.) A. Nelson,NULLVALUE,Gentianaceae
GEFR,CIFR2,Ciminalis fremontii (Torr.) W.A. Weber,NULLVALUE,Gentianaceae
GEFR,GEAQ,Gentiana aquatica auct. non L.,NULLVALUE,Gentianaceae
GEGL,NULLVALUE,Gentiana glauca Pall.,pale gentian,Gentianaceae
GEGL,DAGL4,Dasystephana glauca (Pall.) Rydb.,NULLVALUE,Gentianaceae
GEGL,GEGL3,Gentianodes glauca (Pall.) Á. Löve & D. Löve,NULLVALUE,Gentianaceae
GEMA7,NULLVALUE,Gentianopsis macounii (T. Holm) Iltis,Macoun's fringed gentian,Gentianaceae
GEMA7,ANTO6,Anthopogon tonsum (Lunell) Rydb.,NULLVALUE,Gentianaceae
GEMA7,GECRT,Gentiana crinita Froel. var. tonsa (Lunell) B. Boivin,NULLVALUE,Gentianaceae
GEMA7,GEGA4,Gentiana gaspensis Vict.,NULLVALUE,Gentianaceae
GEMA7,GEMA9,Gentiana macounii T. Holm,NULLVALUE,Gentianaceae
GEMA7,GETO4,Gentiana tonsa (Lunell) Vict.,NULLVALUE,Gentianaceae
GEMA7,GECRM,Gentianella crinita (Froel.) G. Don ssp. macounii (T. Holm) J.M. Gillett,NULLVALUE,Gentianaceae
GEMA7,GEPRM,Gentianopsis procera (T. Holm) Ma ssp. macounii (T. Holm) Iltis,NULLVALUE,Gentianaceae
GENTI,NULLVALUE,Gentiana L.,gentian,Gentianaceae
GENTI2,NULLVALUE,Gentianella Moench,dwarf gentian,Gentianaceae
GENTI3,NULLVALUE,Gentianopsis Ma,fringed gentian,Gentianaceae
GEPR3,NULLVALUE,Gentiana prostrata Haenke,pygmy gentian,Gentianaceae
GEPR3,CHNU4,Chondrophylla nutans (Bunge) W.A. Weber,NULLVALUE,Gentianaceae
GEPR3,CHPR15,Chondrophylla prostrata (Haenke) J.P. Anderson,NULLVALUE,Gentianaceae
GEPR3,CIPR3,Ciminalis prostrata (Haenke) Á. Löve & D. Löve,NULLVALUE,Gentianaceae
GEPR3,GENU,Gentiana nutans Bunge,NULLVALUE,Gentianaceae
GEPR3,GEPRA2,Gentiana prostrata Haenke var. americana Engelm.,NULLVALUE,Gentianaceae
GEPR5,NULLVALUE,Gentianella propinqua (Richardson) J.M. Gillett,fourpart dwarf gentian,Gentianaceae
GEPRP,NULLVALUE,Gentianella propinqua (Richardson) J.M. Gillett ssp. propinqua,fourpart dwarf gentian,Gentianaceae
GEPRP,GEAR2,Gentiana arctophila Griseb.,NULLVALUE,Gentianaceae
GEPRP,GEPR7,Gentiana propinqua Richardson,NULLVALUE,Gentianaceae
GEPRP,GEPRA3,Gentiana propinqua Richardson ssp. arctophila (Griseb.) Hultén,NULLVALUE,Gentianaceae
GEPRP,GEPRA5,Gentianella propinqua (Richardson) J.M. Gillett ssp. arctophila (Griseb.) Tzvelev,NULLVALUE,Gentianaceae
HADE2,NULLVALUE,Halenia deflexa (Sm.) Griseb.,American spurred gentian,Gentianaceae
HADED2,NULLVALUE,Halenia deflexa (Sm.) Griseb. ssp. deflexa,American spurred gentian,Gentianaceae
HALEN,NULLVALUE,Halenia Borkh.,spurred gentian,Gentianaceae
LOMAT2,NULLVALUE,Lomatogonium A. Braun,lomatogonium,Gentianaceae
LORO,NULLVALUE,Lomatogonium rotatum (L.) Fr. ex Fernald,marsh felwort,Gentianaceae
LORO,LOROT,Lomatogonium rotatum (L.) Fr. ex Fernald ssp. tenuifolium (Griseb.) A.E. Porsild,NULLVALUE,Gentianaceae
LORO,PLRO3,Pleurogyne rotata (L.) Griseb.,NULLVALUE,Gentianaceae
ERCI6,NULLVALUE,Erodium cicutarium (L.) L'Hér. ex Aiton,redstem stork's bill,Geraniaceae
ERCIC,NULLVALUE,Erodium cicutarium (L.) L'Hér. ex Aiton ssp. cicutarium,redstem stork's bill,Geraniaceae
ERODI,NULLVALUE,Erodium L'Hér. ex Aiton,stork's bill,Geraniaceae
GEBI2,NULLVALUE,Geranium bicknellii Britton,Bicknell's cranesbill,Geraniaceae
GEBI2,GEBIL,Geranium bicknellii Britton var. longipes (S. Watson) Fernald,NULLVALUE,Geraniaceae
GEBI2,GECAL,Geranium carolinianum L. var. longipes S. Watson,NULLVALUE,Geraniaceae
GEBI2,GENE4,Geranium nemorale Suksd.,NULLVALUE,Geraniaceae
GEBI2,GENEB,Geranium nemorale Suksd. var. bicknellii (Britton) Fernald,NULLVALUE,Geraniaceae
GECA5,NULLVALUE,Geranium carolinianum L.,Carolina geranium,Geraniaceae
GECAC4,NULLVALUE,Geranium carolinianum L. var. carolinianum,Carolina geranium,Geraniaceae
GECAC4,GECAC,Geranium carolinianum L. var. confertiflorum Fernald,NULLVALUE,Geraniaceae
GECAS,NULLVALUE,Geranium carolinianum L. var. sphaerospermum (Fernald) Breitung,Carolina geranium,Geraniaceae
GECAS,GESP,Geranium sphaerospermum Fernald,NULLVALUE,Geraniaceae
GEER2,NULLVALUE,Geranium erianthum DC.,woolly geranium,Geraniaceae
GEER2,GEPRE,Geranium pratense L. var. erianthum (DC.) B. Boivin,NULLVALUE,Geraniaceae
GEOR2,NULLVALUE,Geranium oreganum Howell,Oregon geranium,Geraniaceae
GEPR4,NULLVALUE,Geranium pratense L.,meadow geranium,Geraniaceae
GERAN,NULLVALUE,Geranium L.,geranium,Geraniaceae
GERI,NULLVALUE,Geranium richardsonii Fisch. & Trautv.,Richardson's geranium,Geraniaceae
GEVI2,NULLVALUE,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey.,sticky purple geranium,Geraniaceae
GEVII,NULLVALUE,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. var. incisum (Torr. & A. Gray) N.H. Holmgren,sticky purple geranium,Geraniaceae
GEVII,GECA9,Geranium canum Rydb.,NULLVALUE,Geraniaceae
GEVII,GENE5,Geranium nervosum Rydb.,NULLVALUE,Geraniaceae
GEVII,GEST7,Geranium strigosius H. St. John,NULLVALUE,Geraniaceae
GEVII,GEST8,"Geranium strigosum Rydb., non Burm. f.",NULLVALUE,Geraniaceae
GEVII,GEVIN2,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. ssp. nervosum (Rydb.) W.A. Weber,NULLVALUE,Geraniaceae
GEVII,GEVIN,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. var. nervosum (Rydb.) C.L. Hitchc.,NULLVALUE,Geraniaceae
GEVIV,NULLVALUE,Geranium viscosissimum Fisch. & C.A. Mey. ex C.A. Mey. var. viscosissimum,sticky purple geranium,Geraniaceae
GEVIV,GEAT,Geranium attenuilobum G.N. Jones & F.F. Jones,NULLVALUE,Geraniaceae
GRIMM2,NULLVALUE,Grimmia Hedw.,grimmia dry rock moss,Grimmiaceae
GRLO2,NULLVALUE,Grimmia longirostris Hook.,grimmia dry rock moss,Grimmiaceae
GRLO2,GRAF70,Grimmia affinis Hornsch.,NULLVALUE,Grimmiaceae
RIAM2,NULLVALUE,Ribes americanum Mill.,American black currant,Grossulariaceae
RIAU,NULLVALUE,Ribes aureum Pursh,golden currant,Grossulariaceae
RIAUA,NULLVALUE,Ribes aureum Pursh var. aureum,golden currant,Grossulariaceae
RIAUA,CHAU3,Chrysobotrya aurea (Pursh) Rydb.,NULLVALUE,Grossulariaceae
RIBES,NULLVALUE,Ribes L.,currant,Grossulariaceae
RIGL,NULLVALUE,Ribes glandulosum Grauer,skunk currant,Grossulariaceae
RIGL,RIPR,Ribes prostratum L'Hér.,NULLVALUE,Grossulariaceae
RIGL,RIRE2,Ribes resinosum Pursh,NULLVALUE,Grossulariaceae
RIHI,NULLVALUE,Ribes hirtellum Michx.,hairystem gooseberry,Grossulariaceae
RIHI,GRHI3,Grossularia hirtella (Michx.) Spach,NULLVALUE,Grossulariaceae
RIHI,RIHIC,Ribes hirtellum Michx. var. calcicola (Fernald) Fernald,NULLVALUE,Grossulariaceae
RIHI,RIHIS,Ribes hirtellum Michx. var. saxosum (Hook.) Fernald,NULLVALUE,Grossulariaceae
RIHI,RIOXC2,Ribes oxyacanthoides L. var. calcicola Fernald,NULLVALUE,Grossulariaceae
RIHI,RIOXH2,Ribes oxyacanthoides L. var. hirtellum (Michx.) Scoggan,NULLVALUE,Grossulariaceae
RIHI,RIOXS2,Ribes oxyacanthoides L. var. saxosum (Hook.) Coville,NULLVALUE,Grossulariaceae
RIHU,NULLVALUE,Ribes hudsonianum Richardson,northern black currant,Grossulariaceae
RIHUH,NULLVALUE,Ribes hudsonianum Richardson var. hudsonianum,Hudson Bay currant,Grossulariaceae
RIIN2,NULLVALUE,Ribes inerme Rydb.,whitestem gooseberry,Grossulariaceae
RIINI,NULLVALUE,Ribes inerme Rydb. var. inerme,whitestem gooseberry,Grossulariaceae
RIINI,GRIN3,Grossularia inermis (Rydb.) Coville & Britton,NULLVALUE,Grossulariaceae
RIINI,GRINP,Grossularia inermis (Rydb.) Coville & Britton var. pubescens A. Berger,NULLVALUE,Grossulariaceae
RIINI,RIDII,Ribes divaricatum Douglas var. inerme (Rydb.) McMinn,NULLVALUE,Grossulariaceae
RIINI,RIINS,Ribes inerme Rydb. var. subarmatum M. Peck,NULLVALUE,Grossulariaceae
RIINI,RIVA,Ribes valicola Greene ex Rydb.,NULLVALUE,Grossulariaceae
RILA,NULLVALUE,Ribes lacustre (Pers.) Poir.,prickly currant,Grossulariaceae
RILA,LILA9,Limnobotrya lacustris (Pers.) Rydb.,NULLVALUE,Grossulariaceae
RILA,RILAP,Ribes lacustre (Pers.) Poir. var. parvulum A. Gray,NULLVALUE,Grossulariaceae
RILA,RIOXL,Ribes oxycanthoides L. var. lacustre Pers.,NULLVALUE,Grossulariaceae
RILA3,NULLVALUE,Ribes laxiflorum Pursh,trailing black currant,Grossulariaceae
RILA3,RICO2,Ribes coloradense Coville,NULLVALUE,Grossulariaceae
RIOX,NULLVALUE,Ribes oxyacanthoides L.,Canadian gooseberry,Grossulariaceae
RIOXO,NULLVALUE,Ribes oxyacanthoides L. ssp. oxyacanthoides,Canadian gooseberry,Grossulariaceae
RIOXO,GROX2,Grossularia oxyacanthoides (L.) Mill.,NULLVALUE,Grossulariaceae
RITR,NULLVALUE,Ribes triste Pall.,red currant,Grossulariaceae
RITR,RIRUA,Ribes rubrum L. var. alaskanum (A. Berger) B. Boivin,NULLVALUE,Grossulariaceae
RITR,RIRUP,Ribes rubrum L. var. propinquum (Turcz.) Trautv. & C.A. Mey.,NULLVALUE,Grossulariaceae
RITR,RITRA,Ribes triste Pall. var. albinervium (Michx.) Fernald,NULLVALUE,Grossulariaceae
RIVI3,NULLVALUE,Ribes viscosissimum Pursh,sticky currant,Grossulariaceae
RIVI3,RIVIH,Ribes viscosissimum Pursh var. hallii (Jancz.) Jancz.,NULLVALUE,Grossulariaceae
MYRIO,NULLVALUE,Myriophyllum L.,watermilfoil,Haloragaceae
MYSI,NULLVALUE,Myriophyllum sibiricum Kom.,shortspike watermilfoil,Haloragaceae
MYSI,MYEX,Myriophyllum exalbescens Fernald,NULLVALUE,Haloragaceae
MYSI,MYEXM,Myriophyllum exalbescens Fernald var. magdalenense (Fernald) Á. Löve,NULLVALUE,Haloragaceae
MYSI,MYMA6,Myriophyllum magdalenense Fernald,NULLVALUE,Haloragaceae
MYSI,MYSPE2,Myriophyllum spicatum L. ssp. exalbescens (Fernald) Hultén,NULLVALUE,Haloragaceae
MYSI,MYSPS,Myriophyllum spicatum L. ssp. squamosum Laest. ex Hartm.,NULLVALUE,Haloragaceae
MYSI,MYSPC,Myriophyllum spicatum L. var. capillaceum Lange,NULLVALUE,Haloragaceae
MYSI,MYSPE,Myriophyllum spicatum L. var. exalbescens (Fernald) Jeps.,NULLVALUE,Haloragaceae
MYSI,MYSPS2,Myriophyllum spicatum L. var. squamosum (Laest. ex Hartm.) Hartm.,NULLVALUE,Haloragaceae
MYVE3,NULLVALUE,Myriophyllum verticillatum L.,whorl-leaf watermilfoil,Haloragaceae
MYVE3,MYVEI,Myriophyllum verticillatum L. var. intermedium W.D.J. Koch,NULLVALUE,Haloragaceae
MYVE3,MYVEP,Myriophyllum verticillatum L. var. pectinatum Wallr.,NULLVALUE,Haloragaceae
MYVE3,MYVEP2,Myriophyllum verticillatum L. var. pinnatifidum Wallr.,NULLVALUE,Haloragaceae
HIMO2,NULLVALUE,Hippuris montana Ledeb.,mountain mare's-tail,Hippuridaceae
HIPPU,NULLVALUE,Hippuris L.,mare's-tail,Hippuridaceae
HIVU2,NULLVALUE,Hippuris vulgaris L.,common mare's-tail,Hippuridaceae
PHILA,NULLVALUE,Philadelphus L.,mock orange,Hydrangeaceae
PHLE4,NULLVALUE,Philadelphus lewisii Pursh,Lewis' mock orange,Hydrangeaceae
PHLE4,PHGO4,Philadelphus gordonianus Lindl.,NULLVALUE,Hydrangeaceae
PHLE4,PHLEG,Philadelphus lewisii Pursh ssp. gordonianus (Lindl.) Munz,NULLVALUE,Hydrangeaceae
PHLE4,PHLEA,Philadelphus lewisii Pursh var. angustifolius (Rydb.) Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEE,Philadelphus lewisii Pursh var. ellipticus Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEG2,Philadelphus lewisii Pursh var. gordonianus (Lindl.) Jeps.,NULLVALUE,Hydrangeaceae
PHLE4,PHLEH,Philadelphus lewisii Pursh var. helleri (Rydb.) Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEI,Philadelphus lewisii Pursh var. intermedius (A. Nelson) Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEO,Philadelphus lewisii Pursh var. oblongifolius Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEP2,Philadelphus lewisii Pursh var. parvifolius Hu,NULLVALUE,Hydrangeaceae
PHLE4,PHLEP3,Philadelphus lewisii Pursh var. platyphyllus (Rydb.) Hu,NULLVALUE,Hydrangeaceae
ELBI2,NULLVALUE,Elodea bifoliata H. St. John,twoleaf waterweed,Hydrocharitaceae
ELBI2,ELLO2,Elodea longivaginata H. St. John,NULLVALUE,Hydrocharitaceae
ELBI2,ELNE,Elodea nevadensis (Planch.) H. St. John,NULLVALUE,Hydrocharitaceae
ELODE,NULLVALUE,Elodea Michx.,waterweed,Hydrocharitaceae
ELLIS,NULLVALUE,Ellisia L.,ellisia,Hydrophyllaceae
ELNY,NULLVALUE,Ellisia nyctelea (L.) L.,Aunt Lucy,Hydrophyllaceae
ELNY,ELNYC,Ellisia nyctelea (L.) L. var. coloradensis Brand,NULLVALUE,Hydrophyllaceae
ELNY,NYNY2,"Nyctelea nyctelea (L.) Britton, nom. inval.",NULLVALUE,Hydrophyllaceae
HYCA4,NULLVALUE,Hydrophyllum capitatum Douglas ex Benth.,ballhead waterleaf,Hydrophyllaceae
HYCAC,NULLVALUE,Hydrophyllum capitatum Douglas ex Benth. var. capitatum,ballhead waterleaf,Hydrophyllaceae
